anomaly_pattern,anomaly_point,change_point,timestamp,value
0.0,0.0,0.0,2017-12-18 11:36:12,910.0686282119419
0.0,0.0,0.0,2017-12-18 01:49:00,913.5918961029134
0.0,0.0,0.0,2017-12-19 10:16:21,901.9077954928673
0.0,0.0,0.0,2017-12-19 13:19:18,900.8100086946941
0.0,0.0,0.0,2017-12-21 01:21:05,887.8393199754363
0.0,0.0,0.0,2017-12-19 14:27:38,900.4000690318175
0.0,0.0,0.0,2017-12-18 06:43:42,911.8236501952824
0.0,0.0,0.0,2017-12-19 23:26:16,897.1682272882316
0.0,0.0,0.0,2017-12-20 16:12:06,891.1332413182323
0.0,0.0,0.0,2017-12-21 03:14:49,887.1569775321037
0.0,0.0,0.0,2017-12-19 18:58:35,898.774353088411
0.0,0.0,0.0,2017-12-19 20:15:59,898.3099547559119
0.0,0.0,0.0,2017-12-20 11:51:10,892.6988369891761
0.0,0.0,0.0,2017-12-19 21:02:08,898.0330389863667
0.0,0.0,0.0,2017-12-21 05:41:56,886.2742581273556
0.0,0.0,0.0,2017-12-21 16:18:00,882.4578058483414
0.0,0.0,0.0,2017-12-20 17:48:40,890.553866368484
0.0,0.0,0.0,2017-12-21 14:04:59,883.2559436097212
0.0,0.0,0.0,2017-12-23 12:36:07,866.5091040118516
0.0,0.0,0.0,2017-12-19 20:34:42,898.1976039392522
0.0,0.0,0.0,2017-12-21 09:41:27,884.8371707578747
0.0,0.0,0.0,2017-12-20 12:52:52,892.3286949253495
0.0,0.0,0.0,2017-12-21 20:48:53,880.8325170192188
0.0,0.0,0.0,2017-12-22 17:47:11,873.2827171877466
0.0,0.0,0.0,2017-12-21 18:17:05,881.7433445978803
0.0,0.0,0.0,2017-12-20 22:01:52,889.0346676808894
0.0,0.0,0.0,2017-12-20 20:52:01,889.4537955981235
0.0,0.0,0.0,2017-12-21 13:13:39,883.5639670964835
0.0,0.0,0.0,2017-12-22 00:48:55,879.3923064866995
0.0,0.0,0.0,2017-12-25 10:09:48,850.1070316658928
0.0,0.0,0.0,2017-12-21 02:56:56,887.2642670174223
0.0,0.0,0.0,2017-12-22 00:18:54,879.5724118913856
0.0,0.0,0.0,2017-12-21 14:20:00,883.1658181638813
0.0,0.0,0.0,2017-12-21 21:07:08,880.723095835048
0.0,0.0,0.0,2017-12-23 14:43:33,865.7444973597887
0.0,0.0,0.0,2017-12-22 11:03:41,875.7037451248056
0.0,0.0,0.0,2017-12-23 00:28:59,870.8719954009216
0.0,0.0,0.0,2017-12-22 17:04:09,873.5409667700574
0.0,0.0,0.0,2017-12-22 23:31:43,871.21556072409
0.0,0.0,0.0,2017-12-24 04:07:49,860.9189363767667
0.0,0.0,0.0,2017-12-24 02:44:42,861.4176186695944
0.0,0.0,0.0,2017-12-22 22:53:23,871.4455626954509
0.0,0.0,0.0,2017-12-22 21:42:31,871.8707766451117
0.0,0.0,0.0,2017-12-24 17:51:24,855.9774675260005
0.0,0.0,0.0,2017-12-22 14:28:59,874.4719661004228
0.0,0.0,0.0,2017-12-24 22:59:55,854.1263830326003
0.0,0.0,0.0,2017-12-26 10:06:40,841.4858867528475
0.0,0.0,0.0,2017-12-25 23:06:33,845.4464986044347
0.0,0.0,0.0,2017-12-23 15:50:41,865.3417889656824
0.0,0.0,0.0,2017-12-23 12:00:13,866.7245486523893
0.0,0.0,0.0,2017-12-22 23:58:22,871.0556773437879
0.0,0.0,0.0,2017-12-24 07:10:12,859.8246512360353
0.0,0.0,0.0,2017-12-24 10:34:56,858.5962474140264
0.0,0.0,0.0,2017-12-23 11:05:49,867.0509015262805
0.0,0.0,0.0,2017-12-24 21:15:18,854.7540701961237
0.0,0.0,0.0,2017-12-22 10:35:46,875.8711987298842
0.0,0.0,0.0,2017-12-24 00:09:41,862.347796159669
0.0,0.0,0.0,2017-12-25 02:25:29,852.8929014874413
0.0,0.0,0.0,2017-12-24 14:27:39,857.1999166093334
0.0,0.0,0.0,2017-12-24 14:16:58,857.2640431674658
0.0,0.0,0.0,2017-12-26 11:34:01,840.9617280559562
0.0,0.0,0.0,2017-12-26 15:01:16,839.7182895137305
0.0,0.0,0.0,2017-12-25 03:43:22,852.425614890193
0.0,0.0,0.0,2017-12-24 13:01:52,857.7146118165826
0.0,0.0,0.0,2017-12-22 22:25:40,871.6118669142159
0.0,0.0,0.0,2017-12-26 08:23:36,842.1042441378979
0.0,0.0,0.0,2017-12-25 02:24:12,852.900642343301
0.0,0.0,0.0,2017-12-24 12:06:05,858.049349661085
0.0,0.0,0.0,2017-12-24 22:33:05,854.2873257258517
0.0,0.0,0.0,2017-12-27 02:59:10,835.4108536515481
0.0,0.0,0.0,2017-12-27 12:23:47,832.0231099821794
0.0,0.0,0.0,2017-12-27 01:52:30,835.8108171860871
0.0,0.0,0.0,2017-12-26 03:26:48,843.8850423517586
0.0,0.0,0.0,2017-12-27 13:32:36,831.6102601489077
0.0,0.0,0.0,2017-12-26 19:30:12,838.1046336907708
0.0,0.0,0.0,2017-12-28 10:27:52,824.0786121765107
0.0,0.0,0.0,2017-12-26 06:39:54,842.7264119487393
0.0,0.0,0.0,2017-12-26 05:57:17,842.9821404568695
0.0,0.0,0.0,2017-12-27 14:41:59,831.1939156881645
0.0,0.0,0.0,2017-12-27 09:20:45,833.1213737247633
0.0,0.0,0.0,2017-12-27 22:34:02,828.3616909385781
0.0,0.0,0.0,2017-12-27 07:10:44,833.9014134518225
0.0,0.0,0.0,2017-12-28 05:55:08,825.7150220065946
0.0,0.0,0.0,2017-12-25 15:45:55,848.0903148251854
0.0,0.0,0.0,2017-12-29 19:30:14,812.1844439670025
0.0,0.0,0.0,2017-12-27 01:47:35,835.8403290134979
0.0,0.0,0.0,2017-12-27 11:37:11,832.3027599974245
0.0,0.0,0.0,2017-12-25 09:25:09,850.3749405519353
0.0,0.0,0.0,2017-12-27 18:09:57,829.9461578111534
0.0,0.0,0.0,2017-12-25 14:27:53,848.5585467843373
0.0,0.0,0.0,2017-12-28 04:24:26,826.2592462193672
0.0,0.0,0.0,2017-12-28 17:59:59,821.3659040828938
0.0,0.0,0.0,2017-12-27 23:52:45,827.8892989778393
0.0,0.0,0.0,2017-12-30 03:42:17,809.2321819245667
0.0,0.0,0.0,2017-12-30 17:51:33,804.136497938531
0.0,0.0,0.0,2017-12-29 10:35:55,815.390319101805
0.0,0.0,0.0,2017-12-29 12:57:29,814.5409529574463
0.0,0.0,0.0,2017-12-29 05:49:47,817.1070991424358
0.0,0.0,0.0,2017-12-29 13:14:43,814.4375238009537
0.0,0.0,0.0,2017-12-29 02:10:31,818.4227781652153
0.0,0.0,0.0,2017-12-30 00:55:36,810.2322230885995
0.0,0.0,0.0,2017-12-29 00:44:57,818.9361611590351
0.0,0.0,0.0,2017-12-29 12:20:38,814.7620212974242
0.0,0.0,0.0,2017-12-29 04:48:56,817.4722614079626
0.0,0.0,0.0,2017-12-27 04:45:06,834.7752209279681
0.0,0.0,0.0,2017-12-29 09:08:14,815.9164581250594
0.0,0.0,0.0,2017-12-31 00:13:54,801.8424568170208
0.0,0.0,0.0,2017-12-29 14:46:43,813.8855128240198
0.0,0.0,0.0,2017-12-28 01:07:08,827.4430547395358
0.0,0.0,0.0,2017-12-31 21:30:38,794.1820016305336
0.0,0.0,0.0,2017-12-29 20:42:32,811.7506888870969
0.0,0.0,0.0,2017-12-30 23:04:58,802.2560451317821
0.0,0.0,0.0,2017-12-30 07:09:01,807.9917385208382
0.0,0.0,0.0,2017-12-29 22:49:09,810.9909943844549
0.0,0.0,0.0,2017-12-31 13:10:01,797.1857433951743
0.0,0.0,0.0,2017-12-31 10:10:47,798.2611047768937
0.0,0.0,0.0,2017-12-31 14:31:33,796.6965560878479
0.0,0.0,0.0,2017-12-30 00:03:14,810.5464560354932
0.0,0.0,0.0,2017-12-28 18:33:35,821.1643184046038
0.0,0.0,0.0,2017-12-29 10:21:58,815.4740749680929
0.0,0.0,0.0,2017-12-31 21:30:45,794.1813340384124
0.0,0.0,0.0,2017-12-30 17:55:41,804.111701597075
0.0,0.0,0.0,2017-12-30 19:58:47,803.3731132072912
0.0,0.0,0.0,2017-12-30 04:30:25,808.9433199662984
0.0,0.0,0.0,2018-01-02 07:53:53,781.8025260686063
0.0,0.0,0.0,2017-12-31 16:13:36,796.0842884484955
0.0,0.0,0.0,2017-12-31 19:03:25,795.065380608951
0.0,0.0,0.0,2018-01-02 12:09:56,780.2662240843308
0.0,0.0,0.0,2018-01-01 15:22:48,787.7490173227475
0.0,0.0,0.0,2017-12-30 01:05:57,810.1701726541634
0.0,0.0,0.0,2017-12-31 15:32:59,796.3279756904986
0.0,0.0,0.0,2018-01-01 01:28:35,792.7543775058504
0.0,0.0,0.0,2017-12-31 09:09:51,798.6267450779756
0.0,0.0,0.0,2018-01-03 02:08:19,775.2359001576705
0.0,0.0,0.0,2018-01-02 00:47:14,784.3624471144032
0.0,0.0,0.0,2018-01-02 15:53:54,778.9224846208563
0.0,0.0,0.0,2018-01-02 07:39:05,781.8913914988929
0.0,0.0,0.0,2018-01-02 07:17:18,782.0220572205179
0.0,0.0,0.0,2018-01-01 11:43:34,789.0644334294886
0.0,0.0,0.0,2018-01-02 06:51:25,782.1773552512511
0.0,0.0,0.0,2018-01-01 20:17:16,785.982248687494
0.0,0.0,0.0,2017-12-31 19:14:17,795.000121205871
0.0,0.0,0.0,2018-01-02 23:53:02,776.047655598893
0.0,0.0,0.0,2018-01-03 21:44:03,768.1815754267639
0.0,0.0,0.0,2018-01-04 04:45:19,765.6539385586408
0.0,0.0,0.0,2018-01-01 16:21:24,787.397406921029
0.0,0.0,0.0,2018-01-01 23:04:51,784.9767666422462
0.0,0.0,0.0,2018-01-02 14:19:08,779.4910098085859
0.0,0.0,0.0,2018-01-03 08:12:58,773.0480879025924
0.0,0.0,0.0,2018-01-01 07:49:34,790.4684289010006
0.0,0.0,0.0,2018-01-03 06:38:02,773.6176423814946
0.0,0.0,0.0,2018-01-01 19:06:18,786.4080638479257
0.0,0.0,0.0,2018-01-04 03:51:08,765.9790705090581
0.0,0.0,0.0,2018-01-04 02:57:36,766.3002877718434
0.0,0.0,0.0,2018-01-06 19:53:47,742.9231303470733
0.0,0.0,0.0,2018-01-03 03:22:19,774.791901994748
0.0,0.0,0.0,2018-01-03 18:09:14,769.4704564255322
0.0,0.0,0.0,2018-01-04 15:04:09,761.940956153777
0.0,0.0,0.0,2018-01-02 16:19:01,778.7717663029063
0.0,0.0,0.0,2018-01-04 06:43:07,764.9471332178106
0.0,0.0,0.0,2018-01-05 01:59:52,758.0066965406585
0.0,0.0,0.0,2018-01-03 00:35:19,775.7939697509272
0.0,0.0,0.0,2018-01-02 21:42:25,776.8313639585098
0.0,0.0,0.0,2018-01-04 16:17:18,761.5020492874463
0.0,0.0,0.0,2018-01-04 11:13:36,763.324288560726
0.0,0.0,0.0,2018-01-04 20:50:28,759.863006433927
0.0,0.0,0.0,2018-01-05 08:11:55,755.7743779879171
0.0,0.0,0.0,2018-01-04 16:11:26,761.5372728264406
0.0,0.0,0.0,2018-01-04 01:02:18,766.9920818265473
0.0,0.0,0.0,2018-01-06 01:49:34,749.4283989720268
0.0,0.0,0.0,2018-01-06 19:25:30,743.0928110368128
0.0,0.0,0.0,2018-01-06 17:25:31,743.8127098981083
0.0,0.0,0.0,2018-01-04 13:51:55,762.3743912119622
0.0,0.0,0.0,2018-01-03 10:34:53,772.1965488293067
0.0,0.0,0.0,2018-01-05 16:17:34,752.8604117209292
0.0,0.0,0.0,2018-01-04 13:32:47,762.4891412000679
0.0,0.0,0.0,2018-01-06 21:33:33,742.3245453642297
0.0,0.0,0.0,2018-01-04 21:54:33,759.4785436601532
0.0,0.0,0.0,2018-01-05 23:02:57,750.4281843114518
0.0,0.0,0.0,2018-01-06 05:57:32,747.940646168696
0.0,0.0,0.0,2018-01-09 11:35:28,719.9930621118729
0.0,0.0,0.0,2018-01-06 15:24:15,744.5403813188453
0.0,0.0,0.0,2018-01-07 03:38:04,740.1374311722191
0.0,0.0,0.0,2018-01-06 12:07:42,745.7196641547467
0.0,0.0,0.0,2018-01-02 05:24:39,782.6979809015605
0.0,0.0,0.0,2018-01-06 09:24:02,746.701644877781
0.0,0.0,0.0,2018-01-07 00:01:35,741.4363375762246
0.0,0.0,0.0,2018-01-04 15:58:40,761.613882940527
0.0,0.0,0.0,2018-01-07 02:50:59,740.4199953595386
0.0,0.0,0.0,2018-01-06 12:05:19,745.7339281874814
0.0,0.0,0.0,2018-01-08 07:39:39,730.0479879652854
0.0,0.0,0.0,2018-01-05 05:07:44,756.8794425606018
0.0,0.0,0.0,2018-01-07 05:34:57,739.4361068798588
0.0,0.0,0.0,2018-01-07 10:07:14,737.8024751507766
0.0,0.0,0.0,2018-01-08 05:31:25,730.8173790305243
0.0,0.0,0.0,2018-01-07 10:14:13,737.7605780650705
0.0,0.0,0.0,2018-01-09 14:36:36,718.90622055526
0.0,0.0,0.0,2018-01-09 16:15:28,718.3130719157094
0.0,0.0,0.0,2018-01-07 11:18:18,737.3760242709274
0.0,0.0,0.0,2018-01-08 08:53:20,729.6058835982573
0.0,0.0,0.0,2018-01-09 00:13:45,724.0833474895265
0.0,0.0,0.0,2018-01-06 07:40:16,747.324269733477
0.0,0.0,0.0,2018-01-07 23:18:02,733.0576112731328
0.0,0.0,0.0,2018-01-09 20:19:42,716.8476337659256
0.0,0.0,0.0,2018-01-07 18:53:50,734.6428233291858
0.0,0.0,0.0,2018-01-07 13:27:33,736.6005815710106
0.0,0.0,0.0,2018-01-07 20:03:37,734.224186151814
0.0,0.0,0.0,2018-01-07 04:08:38,739.9540414785665
0.0,0.0,0.0,2018-01-07 09:38:20,737.975895713999
0.0,0.0,0.0,2018-01-08 10:28:32,729.0346081707185
0.0,0.0,0.0,2018-01-07 18:04:30,734.9388487140841
0.0,0.0,0.0,2018-01-09 14:45:25,718.8533047595985
0.0,0.0,0.0,2018-01-08 00:32:00,732.613886936645
0.0,0.0,0.0,2018-01-09 03:01:44,723.0754526499464
0.0,0.0,0.0,2018-01-09 23:09:26,715.8292867084223
0.0,0.0,0.0,2018-01-09 15:50:16,718.4642440322267
0.0,0.0,0.0,2018-01-08 16:02:27,727.0311851846699
0.0,0.0,0.0,2018-01-08 21:43:13,724.9865832073267
0.0,0.0,0.0,2018-01-10 00:59:06,715.1712338236866
0.0,0.0,0.0,2018-01-08 22:14:05,724.8013954468489
0.0,0.0,0.0,2018-01-11 10:04:15,703.2603784287979
0.0,0.0,0.0,2018-01-09 00:48:04,723.8774422408378
0.0,0.0,0.0,2018-01-10 02:59:45,714.447342084622
0.0,0.0,0.0,2018-01-09 10:45:06,720.2951998603795
0.0,0.0,0.0,2018-01-10 00:36:20,715.3078192676965
0.0,0.0,0.0,2018-01-10 06:54:38,713.0379988344881
0.0,0.0,0.0,2018-01-11 10:24:44,703.1374430233832
0.0,0.0,0.0,2018-01-11 00:15:19,706.7939490130942
0.0,0.0,0.0,2018-01-12 23:52:37,689.6501667337965
0.0,0.0,0.0,2018-01-10 06:08:48,713.3130795715246
0.0,0.0,0.0,2018-01-11 15:45:47,701.2111506477542
0.0,0.0,0.0,2018-01-10 23:29:24,707.0694589918895
0.0,0.0,0.0,2018-01-12 17:43:25,691.8653048176109
0.0,0.0,0.0,2018-01-11 09:08:48,703.5930175005872
