anomaly_pattern,anomaly_point,change_point,timestamp,value
0.0,0.0,0.0,2017-12-09 04:54:06,982.1782600389979
0.0,0.0,0.0,2017-12-09 08:10:12,981.0015923548068
0.0,0.0,0.0,2017-12-06 21:23:58,1002.1590271648719
0.0,0.0,0.0,2017-12-08 07:33:32,989.8616235527302
0.0,0.0,0.0,2017-12-07 19:14:05,994.2983660514349
0.0,0.0,0.0,2017-12-09 20:26:14,976.5854507405649
0.0,0.0,0.0,2017-12-08 06:55:53,990.0875256071654
0.0,0.0,0.0,2017-12-08 23:52:54,983.9854197375397
0.0,0.0,0.0,2017-12-08 04:18:26,991.0322602268449
0.0,0.0,0.0,2017-12-08 02:43:15,991.6033309713306
0.0,0.0,0.0,2017-12-07 02:14:59,1000.4129164261631
0.0,0.0,0.0,2017-12-08 00:56:47,992.2421169128849
0.0,0.0,0.0,2017-12-07 05:08:57,999.3690888848804
0.0,0.0,0.0,2017-12-09 06:48:44,981.4904049223368
0.0,0.0,0.0,2017-12-10 05:23:07,973.3640857099109
0.0,0.0,0.0,2017-12-08 07:22:48,989.9260594261168
0.0,0.0,0.0,2017-12-08 18:35:53,985.8874907787256
0.0,0.0,0.0,2017-12-09 09:22:15,980.5693271574281
0.0,0.0,0.0,2017-12-07 14:45:56,995.9072533787556
0.0,0.0,0.0,2017-12-07 08:10:42,998.2786520154822
0.0,0.0,0.0,2017-12-05 12:08:21,1014.1327550018572
0.0,0.0,0.0,2017-12-10 11:58:08,970.9940486132147
0.0,0.0,0.0,2017-12-09 19:36:53,976.8814991028061
0.0,0.0,0.0,2017-12-08 23:38:01,984.0747479920373
0.0,0.0,0.0,2017-12-09 03:58:26,982.5122553198321
0.0,0.0,0.0,2017-12-11 02:17:10,965.8398425390419
0.0,0.0,0.0,2017-12-07 11:03:55,997.2393580033215
0.0,0.0,0.0,2017-12-10 02:22:36,974.4472644878869
0.0,0.0,0.0,2017-12-08 20:00:12,985.3816605458559
0.0,0.0,0.0,2017-12-07 21:43:18,993.4030438524871
0.0,0.0,0.0,2017-12-07 14:20:30,996.0598318333086
0.0,0.0,0.0,2017-12-08 08:46:18,989.4250704971506
0.0,0.0,0.0,2017-12-08 19:07:48,985.6960625365866
0.0,0.0,0.0,2017-12-09 12:27:05,979.4602949217563
0.0,0.0,0.0,2017-12-07 10:41:12,997.3756439015618
0.0,0.0,0.0,2017-12-09 11:38:41,979.7506832024378
0.0,0.0,0.0,2017-12-07 07:55:14,998.371427223408
0.0,0.0,0.0,2017-12-08 10:00:13,988.9814771839892
0.0,0.0,0.0,2017-12-07 04:18:54,999.6694588425609
0.0,0.0,0.0,2017-12-11 12:34:07,962.1381390189372
0.0,0.0,0.0,2017-12-07 02:50:39,1000.1989704108181
0.0,0.0,0.0,2017-12-08 22:37:06,984.4401993146007
0.0,0.0,0.0,2017-12-09 13:37:58,979.0350147264382
0.0,0.0,0.0,2017-12-09 15:13:17,978.4630854912431
0.0,0.0,0.0,2017-12-08 22:30:55,984.4773056861892
0.0,0.0,0.0,2017-12-08 17:53:24,986.1423981310096
0.0,0.0,0.0,2017-12-07 22:12:35,993.2273531150573
0.0,0.0,0.0,2017-12-08 11:04:13,988.5974981775901
0.0,0.0,0.0,2017-12-07 08:15:35,998.2493251287315
0.0,0.0,0.0,2017-12-08 10:13:29,988.9018874440229
0.0,0.0,0.0,2017-12-09 08:44:37,980.7951603249576
0.0,0.0,0.0,2017-12-09 06:07:45,981.736284729084
0.0,0.0,0.0,2017-12-09 06:46:04,981.506431764363
0.0,0.0,0.0,2017-12-07 21:34:30,993.4558016185706
0.0,0.0,0.0,2017-12-10 05:51:06,973.1961808685176
0.0,0.0,0.0,2017-12-08 17:01:17,986.4550847346082
0.0,0.0,0.0,2017-12-10 12:51:40,970.6728045581425
0.0,0.0,0.0,2017-12-09 02:53:09,982.9039399440107
0.0,0.0,0.0,2017-12-08 10:22:16,988.8492492729212
0.0,0.0,0.0,2017-12-09 15:01:43,978.5324916864224
0.0,0.0,0.0,2017-12-08 03:04:15,991.4772816002352
0.0,0.0,0.0,2017-12-07 03:38:53,999.909474273355
