anomaly_pattern,anomaly_point,change_point,timestamp,value
0.0,0.0,0.0,2017-12-02 00:42:55,998.6099483319894
0.0,0.0,0.0,2017-12-01 22:25:33,999.4341850707644
0.0,0.0,0.0,2017-12-02 01:24:52,998.3583028253241
0.0,0.0,0.0,2017-12-02 10:19:20,995.1514296751377
0.0,0.0,0.0,2017-12-02 16:04:02,993.0833079003464
0.0,0.0,0.0,2017-12-02 16:26:52,992.9462877558046
0.0,0.0,0.0,2017-12-02 21:07:02,991.2653151082417
0.0,0.0,0.0,2017-12-02 20:53:56,991.3438617971915
0.0,0.0,0.0,2017-12-03 01:43:34,989.6060791135537
0.0,0.0,0.0,2017-12-03 02:15:34,989.4140698828219
0.0,0.0,0.0,2017-12-03 06:18:58,987.9536783681054
0.0,0.0,0.0,2017-12-03 05:43:25,988.1669390910632
0.0,0.0,0.0,2017-12-03 14:20:47,985.0627480066073
0.0,0.0,0.0,2017-12-03 18:39:06,983.5128795826853
0.0,0.0,0.0,2017-12-03 19:40:33,983.1441593833406
0.0,0.0,0.0,2017-12-03 20:39:48,982.7886518587063
0.0,0.0,0.0,2017-12-04 03:26:18,980.3496994071537
0.0,0.0,0.0,2017-12-04 04:07:37,980.1017483637185
0.0,0.0,0.0,2017-12-04 09:41:43,978.0971543588978
0.0,0.0,0.0,2017-12-04 15:01:38,976.177677901504
0.0,0.0,0.0,2017-12-04 09:14:26,978.2608828059175
0.0,0.0,0.0,2017-12-04 22:16:15,973.5700154682393
0.0,0.0,0.0,2017-12-04 22:59:23,973.3111834503002
0.0,0.0,0.0,2017-12-05 01:41:47,972.336735800257
0.0,0.0,0.0,2017-12-05 02:31:12,972.0402627126625
0.0,0.0,0.0,2017-12-05 06:13:01,970.7093726466945
0.0,0.0,0.0,2017-12-05 12:21:03,968.5012241657115
0.0,0.0,0.0,2017-12-05 13:19:35,968.1499739110966
0.0,0.0,0.0,2017-12-05 14:56:12,967.5702353002171
0.0,0.0,0.0,2017-12-05 21:03:56,965.3638907164835
0.0,0.0,0.0,2017-12-05 16:29:26,967.0109114669224
0.0,0.0,0.0,2017-12-05 23:28:38,964.4957216411802
0.0,0.0,0.0,2017-12-06 04:03:37,962.8457855141138
0.0,0.0,0.0,2017-12-06 06:42:55,961.8899500908183
0.0,0.0,0.0,2017-12-06 14:37:23,959.043168037599
0.0,0.0,0.0,2017-12-06 11:25:32,960.1942396871488
0.0,0.0,0.0,2017-12-06 21:38:41,956.5153537023726
0.0,0.0,0.0,2017-12-06 21:44:09,956.4825978336099
0.0,0.0,0.0,2017-12-06 21:18:13,956.6382067508413
0.0,0.0,0.0,2017-12-07 02:30:49,954.762596032341
0.0,0.0,0.0,2017-12-07 11:06:17,951.6697612906594
0.0,0.0,0.0,2017-12-07 08:01:24,952.7791233485618
0.0,0.0,0.0,2017-12-07 11:45:18,951.4357137052242
0.0,0.0,0.0,2017-12-07 19:58:09,948.4785667632616
0.0,0.0,0.0,2017-12-07 15:08:38,950.2156982563426
0.0,0.0,0.0,2017-12-07 23:39:50,947.1485158882997
0.0,0.0,0.0,2017-12-08 01:52:14,946.3540816440836
0.0,0.0,0.0,2017-12-08 05:01:56,945.21584964637
0.0,0.0,0.0,2017-12-08 06:46:16,944.5899231927942
0.0,0.0,0.0,2017-12-08 12:39:07,942.4728090210675
0.0,0.0,0.0,2017-12-08 12:08:30,942.6565194182825
0.0,0.0,0.0,2017-12-08 22:06:19,939.0696221841893
0.0,0.0,0.0,2017-12-08 21:20:38,939.3436602751863
0.0,0.0,0.0,2017-12-09 01:10:24,937.9651154408153
0.0,0.0,0.0,2017-12-09 05:03:02,936.569237146783
0.0,0.0,0.0,2017-12-08 23:38:24,938.5170861394007
0.0,0.0,0.0,2017-12-09 08:50:34,935.2040965718708
0.0,0.0,0.0,2017-12-09 11:51:16,934.1198964899711
0.0,0.0,0.0,2017-12-09 19:14:59,931.4575312607212
0.0,0.0,0.0,2017-12-09 20:41:36,930.9378767159166
0.0,0.0,0.0,2017-12-09 16:36:36,932.4079138138031
0.0,0.0,0.0,2017-12-09 21:47:01,930.5453908072764
0.0,0.0,0.0,2017-12-10 04:40:29,928.0645699601972
0.0,0.0,0.0,2017-12-10 04:25:04,928.1571273219155
0.0,0.0,0.0,2017-12-10 14:05:02,924.6772772181073
0.0,0.0,0.0,2017-12-10 12:14:42,925.3392411106508
0.0,0.0,0.0,2017-12-10 18:11:28,923.1986643113789
0.0,0.0,0.0,2017-12-10 21:27:04,922.025043603711
0.0,0.0,0.0,2017-12-10 22:54:29,921.5005990231348
